Current_SOC,Predicted_Action,Predicted_Power_Action,Carbon_emissions,Carbon_savings,Forecast_Carbon_savings,Price_emissions,Price_savings,Forecast_Price_savings,Reward
0.5,2,3.3299999237060547,182.0,606.059986114502,606.059986114502,53.41,177.85529541702272,177.85529541702272,0.4686965942382813
0.1670000076293945,1,0.0,176.0,0.0,0.0,45.77,0.0,0.0,0.0
0.1670000076293945,1,0.0,175.0,0.0,0.0,44.17,0.0,0.0,0.0
0.1670000076293945,0,-3.3299999237060547,174.0,-579.4199867248535,-579.4199867248535,40.08,-133.46640303955064,-133.46640303955064,0.405724048614502
0.5,0,-3.3299999237060547,172.0,-572.7599868774414,-572.7599868774414,37.56,-125.07480170745839,-125.07480170745839,0.6032991409301758
0.8329999923706055,2,3.3299999237060547,167.0,556.1099872589111,556.1099872589111,46.88,156.1103999801635,156.1103999801635,-0.11330008506774902
0.5,0,-3.3299999237060547,169.0,-562.7699871063232,-562.7699871063232,51.0,-169.8299961090088,-169.8299961090088,-0.4331693649291992
0.8329999923706055,1,0.0,174.0,0.0,0.0,48.26,0.0,0.0,0.0
0.8329999923706055,1,0.0,187.0,0.0,0.0,35.18,0.0,0.0,0.0
0.8329999923706055,1,0.0,210.0,0.0,0.0,31.8,0.0,0.0,0.0
0.8329999923706055,1,0.0,214.0,0.0,0.0,30.94,0.0,0.0,0.0
0.8329999923706055,1,0.0,214.0,0.0,0.0,30.88,0.0,0.0,0.0
0.8329999923706055,1,0.0,224.0,0.0,0.0,30.8,0.0,0.0,0.0
0.8329999923706055,1,0.0,225.0,0.0,0.0,31.6,0.0,0.0,0.0
0.8329999923706055,1,0.0,219.0,0.0,0.0,32.82,0.0,0.0,0.0
0.8329999923706055,1,0.0,221.0,0.0,0.0,38.26,0.0,0.0,0.0
0.8329999923706055,1,0.0,217.0,0.0,0.0,44.6,0.0,0.0,0.0
0.8329999923706055,2,3.3299999237060547,212.0,705.9599838256836,705.9599838256836,52.26,174.0257904235841,174.0257904235841,1.4692379236221313
0.5,0,-3.3299999237060547,218.0,-725.9399833679199,-725.9399833679199,46.94,-156.31019184570323,-156.31019184570323,-1.4182322025299074
0.8329999923706055,1,0.0,204.0,0.0,0.0,46.94,0.0,0.0,0.0
0.8329999923706055,1,0.0,192.0,0.0,0.0,46.58,0.0,0.0,0.0
0.8329999923706055,1,0.0,180.0,0.0,0.0,43.42,0.0,0.0,0.0
0.8329999923706055,1,0.0,162.0,0.0,0.0,58.91,0.0,0.0,0.0
0.8329999923706055,1,0.0,135.0,0.0,0.0,62.55,0.0,0.0,0.0
0.8329999923706055,2,3.3299999237060547,122.0,406.2599906921387,406.2599906921387,50.46,168.03179310150153,168.03179310150153,0.05314743518829346
0.5,2,3.3299999237060547,129.0,429.56999015808105,429.56999015808105,48.28,160.772392251587,160.772392251587,-0.05409979820251465
0.1670000076293945,1,0.0,140.0,0.0,0.0,42.25,0.0,0.0,0.0
0.1670000076293945,0,-3.3299999237060547,143.0,-476.1899890899658,-476.1899890899658,42.16,-140.3927962753296,-140.3927962753296,-0.05254042148590088
0.5,0,-3.3299999237060547,151.0,-502.82998847961426,-502.82998847961426,45.75,-152.347496509552,-152.347496509552,-0.3223412036895752
0.8329999923706055,2,3.3299999237060547,147.0,489.50998878479004,489.50998878479004,14.37,47.85209852256776,47.85209852256776,-0.8072456121444702
0.5,0,-3.3299999237060547,192.0,-639.3599853515625,-639.3599853515625,11.35,-37.79550040435788,-37.79550040435788,0.1401453018188476
0.8329999923706055,2,3.3299999237060547,215.0,715.9499835968018,715.9499835968018,10.52,35.03160072174069,35.03160072174069,0.2249479889869691
0.5,0,-3.3299999237060547,222.0,-739.2599830627441,-739.2599830627441,4.48,-14.918399721717833,-14.918399721717833,-0.14034509658813465
0.8329999923706055,1,0.0,222.0,0.0,0.0,0.33,0.0,0.0,0.0
0.8329999923706055,1,0.0,216.0,0.0,0.0,2.38,0.0,0.0,0.0
0.8329999923706055,2,3.3299999237060547,211.0,702.6299839019775,702.6299839019775,7.49,24.941698666381853,24.941698666381853,-0.008667945861816406
0.5,1,0.0,210.0,0.0,0.0,11.99,0.0,0.0,0.0
0.5,2,3.3299999237060547,210.0,699.2999839782715,699.2999839782715,22.42,74.65859854354858,74.65859854354858,0.529202401638031
0.1670000076293945,1,0.0,212.0,0.0,0.0,31.76,0.0,0.0,0.0
0.1670000076293945,1,0.0,215.0,0.0,0.0,42.63,0.0,0.0,0.0
0.1670000076293945,2,3.3299999237060547,202.0,0.0,0.0,40.08,0.0,0.0,-1.0
0.1670000076293945,0,-3.3299999237060547,187.0,-622.7099857330322,-622.7099857330322,38.06,-126.73980166931142,-126.73980166931142,-0.6539345979690553
0.5,2,3.3299999237060547,190.0,632.6999855041504,632.6999855041504,35.94,119.68019268493663,119.68019268493663,0.5891671180725099
0.1670000076293945,1,0.0,172.0,0.0,0.0,35.64,0.0,0.0,0.0
0.1670000076293945,1,0.0,138.0,0.0,0.0,38.93,0.0,0.0,0.0
0.1670000076293945,1,0.0,129.0,0.0,0.0,26.48,0.0,0.0,0.0
0.1670000076293945,2,3.3299999237060547,123.0,0.0,0.0,41.63,0.0,0.0,-1.0
0.1670000076293945,1,0.0,111.0,0.0,0.0,54.38,0.0,0.0,0.0
0.1670000076293945,1,0.0,113.0,0.0,0.0,59.47,0.0,0.0,0.0
0.1670000076293945,1,0.0,108.0,0.0,0.0,49.95,0.0,0.0,0.0
0.1670000076293945,1,0.0,106.0,0.0,0.0,40.44,0.0,0.0,0.0
0.1670000076293945,0,-3.3299999237060547,105.0,-349.64999198913574,-527.8049879074097,43.48,-144.78839515838627,-136.92959330596932,0.6899424791336061
0.5,0,-3.3299999237060547,107.0,-356.30999183654785,-537.7949876785278,38.27,-127.4390986045837,-138.7111427570344,0.8709396123886108
0.8329999923706055,1,0.0,117.0,0.0,0.0,21.44,0.0,0.0,0.0
